統計起始日,上映日期,中文片名,國別地區,上映院數,累計銷售票數,累計銷售金額
2019/04/08,2019/03/06,驚奇隊長,美國,83,"1,654,288","395,728,619"
2019/04/08,2019/02/22,雞不可失,南韓,54,"502,744","116,133,801"
2019/04/08,2019/02/21,證人,南韓,6,"62,735","14,514,524"
2019/04/08,2019/02/15,當幸福提早來,瑞典,1,"1,178","257,052"
2019/04/08,2019/02/08,我想有個家,美國/黎巴嫩,1,"15,956","3,367,695"
2019/04/08,2019/02/05,廉政風雲煙幕,香港,5,"44,467","10,182,700"
2019/04/08,2019/02/05,艾莉塔：戰鬥天使,美國,2,"1,094,022","276,040,726"
2019/04/08,2019/02/05,神探蒲松齡,中國大陸,2,"28,751","6,519,522"
2019/04/08,2019/02/04,哈柏太空之旅3D,加拿大,1,352,"51,015"
2019/04/08,2019/02/03,深海獵奇3D,加拿大,1,300,"40,513"
2019/04/08,2019/02/01,福爾摩濕與滑生,美國,7,"25,198","5,653,151"
2019/04/08,2019/02/01,大三元,中華民國,4,"105,478","23,574,702"
2019/04/08,2019/02/01,飆風特警隊,南韓,2,"15,967","3,505,995"
2019/04/08,2019/02/01,愛‧滿人間,美國,2,"76,582","17,833,464"
2019/04/08,2019/01/25,幸福綠皮書,美國,6,"182,441","42,745,157"
2019/04/08,2019/01/25,驚濤佈局,美國,7,"72,839","16,547,296"
2019/04/08,2019/01/25,真寵,美國,2,"43,612","9,941,865"
2019/04/08,2019/01/18,巧虎電影魔法島大冒險,日本,14,"38,678","9,154,217"
2019/04/08,2019/01/18,魔劍少年,美國,1,"28,030","5,998,898"
2019/04/08,2019/01/16,異裂,美國,3,"392,478","91,855,841"
2019/04/08,2019/01/11,速成家庭,美國,10,"51,031","11,217,830"
2019/04/08,2019/01/11,賭命運轉手,美國,3,"71,617","15,844,516"
2019/04/08,2019/01/11,借來的100天,泰國,1,"15,523","3,488,452"
2019/04/08,2019/01/11,為了與你相聚,美國,3,"82,531","18,039,704"
2019/04/08,2019/01/04,旅貓日記,日本,1,"8,378","1,890,078"
2019/04/08,2019/01/04,私人戰爭,美國,2,"17,429","3,546,081"
2019/04/08,2018/12/28,胡桃鉗與奇幻四國,美國,5,"105,817","23,522,981"
2019/04/08,2018/12/26,大黃蜂,美國,8,"652,314","155,868,198"
2019/04/08,2018/12/13,蜘蛛人：新宇宙,美國,3,"194,111","45,158,301"
2019/04/08,2018/12/12,水行俠,美國,13,"1,948,759","470,332,380"
2019/04/08,2018/12/07,廁所愛情故事,印度,1,"2,382","411,300"
2019/04/08,2018/11/29,無敵破壞王2：網路大暴走,美國,8,"603,227","138,803,388"
2019/04/08,2018/11/18,比悲傷更悲傷的故事,中華民國,10,"1,050,027","240,449,555"
2019/04/08,2018/11/02,波希米亞狂想曲,美國,4,"158,441","37,028,758"
2019/04/08,2018/11/02,護墊俠,印度,1,"5,663","1,159,135"
2019/04/08,2018/10/01,送行者：禮儀師的樂章,日本,5,230,"50,120"
2019/04/08,2018/09/28,判決,美國,1,"16,413","3,656,015"
2019/04/08,2018/03/23,七月與安生,中國大陸,1,"24,251","5,617,511"
2019/04/15,2019/04/13,蒙特梭利小教室,法國,1,244,"52,040"
2019/04/15,2019/04/12,女王的柯基,法國,67,"69,161","15,890,371"
2019/04/15,2019/04/12,禁入墳場,美國,91,"79,865","18,345,820"
2019/04/15,2019/04/12,十二個想死的少年,日本,47,"15,355","3,529,734"
2019/04/15,2019/04/12,沒有你的生日,南韓,35,"9,859","2,273,238"
2019/04/15,2019/04/12,我們的青春，在台灣,中華民國,20,"9,410","2,110,621"
2019/04/15,2019/04/12,異類占領,美國,49,"4,884","1,087,679"
2019/04/15,2019/04/12,人盡皆知,法國,10,"1,647","333,979"
2019/04/15,2019/04/12,真愛，再出發,美國,26,"1,839","406,025"
2019/04/15,2019/04/12,灰影地帶,美國,9,"1,189","243,714"
2019/04/15,2019/04/12,電競殺手,俄羅斯,16,"1,320","284,694"
2019/04/15,2019/04/12,一念,中華民國,10,"1,526","332,431"
2019/04/15,2019/04/12,疑霧公堂,中華民國,1,353,"79,450"
2019/04/15,2019/04/12,惡孕,美國,6,279,"63,252"
2019/04/15,2019/04/12,海邊的道別,日本,1,257,"61,300"
2019/04/15,2019/04/11,地獄怪客:血后的崛起,美國,83,"120,933","27,663,659"
2019/04/15,2019/04/04,我和我的摔角家庭,美國,85,"46,946","10,655,017"
2019/04/15,2019/04/04,奇幻遊樂園,美國,77,"49,221","11,095,257"
2019/04/15,2019/04/04,LoveLive!Sunshine!!學園偶像電影～彩虹彼端～,日本,12,"9,204","2,267,884"
2019/04/15,2019/04/04,錢力遊戲,南韓,6,"2,300","528,138"
2019/04/15,2019/04/03,侵密室友,美國,31,"24,187","5,550,350"
2019/04/15,2019/04/03,我的巴黎舅舅,法國,6,"1,895","396,190"
2019/04/15,2019/04/03,阿拉姜色,中國大陸,7,"1,723","353,305"
2019/04/15,2019/04/03,哈納萊伊灣,日本,3,740,"161,178"
2019/04/15,2019/03/29,沙贊！,美國,98,"529,742","126,176,613"
2019/04/15,2019/03/29,小飛象,美國,95,"344,768","80,173,234"
2019/04/15,2019/03/29,失控危城,美國,62,"125,226","28,793,034"
2019/04/15,2019/03/29,愛上觸不到的你,美國,61,"115,072","26,726,209"
2019/04/15,2019/03/29,理查二世,英國,4,294,"194,360"
2019/04/15,2019/03/29,他們不再老去,美國,7,"6,784","1,554,959"
2019/04/15,2019/03/29,屍降,泰國,17,"32,484","7,242,158"
2019/04/15,2019/03/29,家族的色彩,日本,1,"2,210","471,497"
2019/04/15,2019/03/29,劇場版王室教師海涅,日本,2,"1,741","410,154"
2019/04/15,2019/03/29,相對世界。明日終結?,日本,1,"3,798","916,398"
2019/04/15,2019/03/29,毀滅者,美國,1,"3,346","750,444"
2019/04/15,2019/03/29,太陽之女,法國,1,509,"108,310"
2019/04/15,2019/03/29,血祭歐買尬,美國,1,269,"59,795"
2019/04/15,2019/03/29,愛情太需要翻譯,泰國,1,957,"213,844"
2019/04/15,2019/03/22,我們,美國,74,"268,689","62,652,977"
2019/04/15,2019/03/22,老大人,中華民國,26,"57,467","12,870,571"
2019/04/15,2019/03/22,庫爾斯克號:深海救援,美國,8,"66,385","14,886,659"
2019/04/15,2019/03/22,騙局,西班牙,1,"6,382","1,426,158"
2019/04/15,2019/03/22,幼女戰記劇場版,日本,2,"7,472","1,894,592"
2019/04/15,2019/03/22,來了,日本,1,"8,125","1,820,115"
2019/04/15,2019/03/22,愛情零極限,法國,1,484,"97,840"
2019/04/15,2019/03/22,機甲風暴,日本,1,148,"32,575"
2019/04/15,2019/03/22,跳痛先生,印度,1,"13,031","2,888,967"
2019/04/15,2019/03/15,假面飯店,日本,5,"48,346","11,061,423"
2019/04/15,2019/03/15,活個精彩,美國,1,"27,436","6,223,634"
2019/04/15,2019/03/15,鬼裔,美國,1,"32,106","7,255,543"
2019/04/15,2019/03/09,Fate_staynight[Heaven'sFeel]II.迷途之蝶,日本,9,"59,769","15,627,664"
2019/04/15,2019/03/08,乳‧房,中華民國,1,"5,661","1,254,938"
2019/04/15,2019/03/08,無主之作,德國,1,"3,299","723,968"
2019/04/15,2019/03/06,驚奇隊長,美國,75,"1,673,673","400,358,788"
2019/04/15,2019/02/27,為副不仁,美國,1,"27,028","6,103,051"
2019/04/15,2019/02/27,恭喜八婆,香港,1,"3,816","815,260"
2019/04/15,2019/02/27,密弑遊戲,美國,1,"95,245","21,763,377"
2019/04/15,2019/02/22,雞不可失,南韓,30,"504,574","116,572,482"
2019/04/15,2019/02/21,證人,南韓,1,"62,738","14,515,424"
2019/04/15,2019/02/05,廉政風雲煙幕,香港,6,"45,173","10,237,215"
2019/04/15,2019/02/05,神探蒲松齡,中國大陸,2,"28,978","6,531,557"
2019/04/15,2019/02/05,艾莉塔：戰鬥天使,美國,2,"1,094,100","276,049,506"
2019/04/15,2019/02/04,哈柏太空之旅3D,加拿大,1,357,"51,713"
2019/04/15,2019/02/03,深海獵奇3D,加拿大,1,312,"42,106"
2019/04/15,2019/02/01,福爾摩濕與滑生,美國,8,"25,815","5,701,026"
2019/04/15,2019/02/01,愛‧滿人間,美國,5,"76,766","17,856,464"
2019/04/15,2019/02/01,大三元,中華民國,6,"105,739","23,593,042"
2019/04/15,2019/02/01,日日是好日,日本,1,"10,245","2,217,585"
2019/04/15,2019/02/01,飆風特警隊,南韓,1,"16,008","3,509,235"
2019/04/15,2019/01/30,馴龍高手3,美國,1,"706,675","166,065,128"
2019/04/15,2019/01/25,驚濤佈局,美國,6,"73,575","16,613,161"
2019/04/15,2019/01/25,幸福綠皮書,美國,4,"182,716","42,806,647"
2019/04/15,2019/01/25,真寵,美國,3,"43,858","9,962,885"
